nbSyll,pron,origin,warning,remarques,POS,lineId,pageId,sizePron,motVedette,hwd,pronSampa,ipa,PartOfSpeech
4,immĕrʹſion,,,,n.,73.0,112,10,immersion,immersion,i m 3:r Z @ n,imɜ:rʒən,noun
5,immĕthŏʹdĭcal,L.,,,a.,2.0,113,13,immethodical,,,,adjective
3,iʹmmĭnent,L.,,,a.,3.0,113,9,imminent,imminent,I m @ n @ n t,ɪmənənt,adjective
5,immĭnūʹtion,L.,,,n.,4.0,113,11,imminution,,,,noun
4,immĭʹſſion,L.,,,n.,5.0,113,10,immission,,,,noun
2,immĭʹt,,,,v.,6.0,113,6,immit,,,,verb
5,immŏbĭʹlĭty,,,,n.,7.0,113,11,immobility,immobility,I m @U b I l i 4 i:,ɪmoʊbɪliɾiː,noun
4,immŏʹdĕrāte,L.,,,a.,8.0,113,11,immoderate,,,,adjective
3,immŏʹdeſt,,,,a.,9.0,113,9,immodest,,,,adjective
3,iʹmmŏlāte,L.,,,v.,10.0,113,9,immolate,,,,verb
3,immŏʹral,L.,,,a.,11.0,113,8,immoral,immoral,i m O: r\ @ l,imOːɹəl,adjective
5,immŏrăʹlĭty,L.,,,n.,12.0,113,11,immorality,immorality,I m 3:r { l i 4 i:,ɪmɜ:ræliɾiː,noun
3,immŏʹrtal,,,,a.,13.0,113,9,immortal,immortal,i m O: r\ 4 @ l,imOːɹɾəl,adjective
5,immŏrtăʹlĭty,F.,,,n.,14.0,113,12,immortality,immortality,I m O: r\ t { l i 4 i:,ɪmOːɹtæliɾiː,noun
4,immŏʹrtălīze,F.,,,v.,15.0,113,12,immortalize,immortalize,i m O: r\ 4 @ l aI z,imOːɹɾəl?z,verb
4,immoʹv_e_able,,,,a.,16.0,113,13,immoveable,,,,adjective
4,immūʹnĭty,L.,,,n.,17.0,113,9,immunity,immunity,i m j u n @ 4 i:,imjunəɾiː,noun
2,immūʹre,,,,v.,18.0,113,7,immure,,,,verb
4,immūʹtable,L.,,,a.,19.0,113,10,immutable,immutable,i m j u 4 @ b @ l,imjuɾəbəl,adjective
1,imp,,,,n.,20.0,113,3,imp,imp,I m p,ɪmp,noun
2,impaiʹr,,,,v.,21.0,113,7,impair,impair,i m p E r\,impɛɹ,verb
2,impāʹle,,,,v.,22.0,113,7,impale,impale,i m p eI l,imp?l,verb
4,impăʹlpable,,,,a.,23.0,113,11,impalpable,,,,adjective
3,impăʹnnel,,,,v.,24.0,113,9,impannel,,,,verb
5,impăʹradīſed,,,,a.,25.0,113,12,imparadised,,,,adjective
3,impăʹrked,,,,a.,26.0,113,9,imparked,,,,adjective
3,impăʹrlănce,F.,,,n.,27.0,113,11,imparlance,,,,noun
2,impăʹrt,L.,,,v.,28.0,113,7,impart,impart,i m p A r\ t,impɑɹt,verb
4,impăʹrtial,F.,,,v.,29.0,113,10,impartial,impartial,i m p A r\ S @ l,impɑɹʃəl,verb
6,impărtiaʹlĭty,F.,,,n.,30.0,113,13,impartiality,impartiality,i m p A r\ S i: { l i 4 i:,impɑɹʃiːæliɾiː,noun
4,impăʹſſable,,,,a.,31.0,113,11,impassable,impassable,i m p { s @ b @ l,impæsəbəl,adjective
4,impăʹſſĭble,L.,,,a.,32.0,113,11,impassible,,,,adjective
4,impāʹtience,L.,,,n.,33.0,113,11,impatience,impatience,i m p eI S @ n s,imp?ʃəns,noun
4,impāʹtient,,,,a.,34.0,113,10,impatient,impatient,i m p eI S @ n t,imp?ʃənt,adjective
4,impăʹtronīze,,,,v.,35.0,113,12,impatronize,,,,verb
2,impeaʹch,,,,v.,36.0,113,8,impeach,impeach,i m p i: tS,impiː?,verb
3,impeaʹchment,,,,n.,37.0,113,12,impeachment,impeachment,i m p i: tS m @ n t,impiː?mənt,noun
2,impeaʹrl,,,,v.,38.0,113,8,impearl,,,,verb
4,impĕʹccable,,,,a.,39.0,113,11,impeccable,impeccable,i m p E k @ b @ l,impɛkəbəl,adjective
2,impēʹde,,,,v.,40.0,113,7,impede,impede,i m p i: d,impiːd,verb
4,impĕʹdĭment,L.,,,n.,41.0,113,11,impediment,impediment,i m p E 4 @ m @ n t,impɛɾəmənt,noun
2,impĕʹl,L.,,,v.,42.0,113,6,impel,impel,i m p E l,impɛl,verb
2,impĕʹnd,,,,v.,43.0,113,7,impend,impend,i m p E n d,impɛnd,verb
3,impĕʹnding,,,,a.,44.0,113,10,impending,impending,i m p E n d i N,impɛndiŋ,adjective
5,impĕʹnĕtrable,L.,,,a.,45.0,113,13,impenetrable,impenetrable,i m p E n @ t r\ @ b @ l,impɛnətɹəbəl,adjective
4,impĕʹnĭtĕnce,L.,,,n.,46.0,113,12,impenitence,,,,noun
4,impĕʹnĭtent,L.,,,a.,47.0,113,11,impenitent,,,,adjective
4,impĕʹrătive,L.,,,a.,48.0,113,11,imperative,imperative,i m p E r\ @ 4 i v,impɛɹəɾiv,adjective
5,impĕrcĕʹptĭble,F.,,,a.,49.0,113,14,imperceptible,imperceptible,I m p 3:r s E p t i b @ l,ɪmpɜ:rsɛptibəl,adjective
4,impĕʹrfect,L.,,,a.,50.0,113,10,imperfect,imperfect,i m p 3:r f i k t,impɜ:rfikt,adjective
5,impĕrfĕʹction,L.,,,n.,51.0,113,13,imperfection,imperfection,I m p 3:r f E k S @ n,ɪmpɜ:rfɛkʃən,noun
3,impĕʹrfŏrable,,,,a.,52.0,113,13,imperforable,,,,adjective
4,impēʹrĭal,L.,,,a.,53.0,113,9,imperial,imperial,i m p I r\ i: @ l,impɪɹiːəl,adjective
5,impeʹrĭaliſt,,,,n.,54.0,113,12,imperialist,imperialist,i m p I r\ i: @ l i s t,impɪɹiːəlist,noun
4,impeʹrĭ_o_us,L.,,,a.,55.0,113,12,imperious,imperious,i m p I r\ i: @ s,impɪɹiːəs,adjective
4,impĕʹrsŏnal,,,,a.,56.0,113,11,impersonal,impersonal,i m p 3:r s @ n @ l,impɜ:rsənəl,adjective
4,impĕʹrtĭnĕnce,F.,,,n.,57.0,113,13,impertinence,,,,noun
4,impĕʹrtĭnent,F.,,,a.,58.0,113,12,impertinent,impertinent,i m p 3:r t @ n @ n t,impɜ:rtənənt,adjective
4,impĕʹrvĭ_o_us,L.,,,a.,59.0,113,13,impervious,impervious,i m p 3:r v i: @ s,impɜ:rviːəs,adjective
6,impĕtūŏʹsĭty,,,,n.,60.0,113,12,impetuosity,impetuosity,i m p E tS w @ s @ t i:,impɛ?wəsətiː,noun
4,impĕʹtū_o_us,,,,a.,61.0,113,12,impetuous,impetuous,i m p E tS w @ s,impɛ?wəs,adjective
3,iʹmpĕtus,L.,,,n.,62.0,113,8,impetus,impetus,I m p @ 4 @ s,ɪmpəɾəs,noun
4,impīʹĕty,,,,n.,63.0,113,8,impiety,,,,noun
3,iʹmpĭous,L.,,,a.,64.0,113,8,impious,,,,adjective
6,implăcăbĭʹlĭty̆,L.,,,n.,65.0,113,15,implacabilityo,,,,noun
4,implāʹcable,,,,a.,66.0,113,11,implacable,implacable,i m p l { k @ b @ l,implækəbəl,adjective
3,implăʹnt,,,,v.,67.0,113,8,implant,implant,i m p l { n t,implænt,verb
6,impleaʹd,,,,v.,68.0,113,8,implead,,,,verb
4,iʹmplĕments,,,,n.,69.0,113,11,implements,implements,I m p l @ m @ n t s,ɪmpləmənts,noun
6,implĭcāʹtion,,,,n.,70.0,113,12,implication,implication,I m p l @ k eI S @ n,ɪmplək?ʃən,noun
2,implĭʹcit,L.,,,a.,71.0,113,9,implicit,implicit,i m p l I s @ t,implɪsət,adjective
2,implŏʹre,L.,,,v.,72.0,113,8,implore,implore,i m p l O: r\,implOːɹ,verb
2,implyʹ,L.,,,v.,73.0,113,6,imply,imply,i m p l aI,impl?,verb
3,impŏlīʹte,L.,,,a.,2.0,114,9,impolite,impolite,i m p @ l aI t,impəl?t,adjective
4,impŏʹlĭtic,L.,,,a.,3.0,114,10,impolitic,impolitic,i m p O: l I t I k,impOːlɪtɪk,adjective
2,iʹmport,,,,n.,4.0,114,7,import,import,i m p O: r\ t,impOːɹt,noun
3,impŏʹrtănce,F.,,,n.,5.0,114,11,importance,importance,i m p O: r\ t @ n s,impOːɹtəns,noun
3,impŏʹrtant,,,,a.,6.0,114,10,important,important,i m p O: r\ t @ n t,impOːɹtənt,adjective
5,impŏrtāʹtion,,,,n.,7.0,114,12,importation,importation,I m p O: r\ t eI S @ n,ɪmpOːɹt?ʃən,noun
4,impŏʹrtūnāte,L.,,,a.,8.0,114,12,importunate,importunate,i m p O: r\ tS u n @ t,impOːɹ?unət,adjective
3,impŏrtūʹne,L.,,,v.,9.0,114,10,importune,,,,verb
5,impŏrtūʹnĭty,L.,,,n.,10.0,114,12,importunity,,,,noun
2,impōʹſe,F.,,,v.,11.0,114,7,impose,impose,i m p @U z,impoʊz,verb
5,impŏſĭʹtion,F.,,,n.,12.0,114,11,imposition,imposition,I m p @ z I S @ n,ɪmpəzɪʃən,noun
6,impŏſſĭbĭʹĭty,L.,,,n.,13.0,114,13,impossibiity,,,,noun
4,impŏʹſſĭble,L.,,,a.,14.0,114,11,impossible,impossible,i m p A s @ b @ l,impɑsəbəl,adjective
2,iʹmpoſt,,,,n.,15.0,114,7,impost,,,,noun
3,impŏʹſtor,L.,,,n.,16.0,114,9,impostor,impostor,i m p O: s t 3:r,impOːstɜ:r,noun
3,impŏʹſtūme,,,,n.,17.0,114,10,impostume,,,,noun
3,impŏʹſtūre,L.,,,n.,18.0,114,10,imposture,,,,noun
3,ĭʹmpŏtĕnce,L.,,,n.,19.0,114,10,impotence,impotence,I m p @ t @ n s,ɪmpətəns,noun
3,iʹmpŏtent,L.,,,a.,20.0,114,9,impotent,impotent,I m p @ t @ n t,ɪmpətənt,adjective
4,impŏʹvĕriſh,,,,v.,21.0,114,11,impoverish,impoverish,i m p A v r\ i S,impɑvɹiʃ,verb
5,impŏʹverĭſhment,,,,n.,22.0,114,15,impoverishment,impoverishment,i m p A v r\ i S m @ n t,impɑvɹiʃmənt,noun
2,impȯu̇ʹnd,,,,v.,23.0,114,9,impouond,,,,verb
3,impȯʹẇer,,,,v.,24.0,114,8,impower,,,,verb
5,imprăʹctĭcable,F.,,,a.,25.0,114,14,impracticable,impracticable,i m p r\ { k t i k @ b @ l,impɹæktikəbəl,adjective
3,iʹmprĕcāte,L.,,,v.,26.0,114,10,imprecate,,,,verb
5,imprĕcāʹtion,,,,n.,27.0,114,12,imprecation,,,,noun
4,imprĕʹgnable,F.,,,a.,28.0,114,12,impregnable,impregnable,i m p r\ E g n @ b @ l,impɹɛgnəbəl,adjective
3,impreʹgnāte,F.,,,v.,29.0,114,11,impregnate,,,,verb
2,imprĕʹſs,L.,,,v.,30.0,114,8,impress,impress,i m p r\ E s,impɹɛs,verb
4,imprĕʹſſion,,,,n.,31.0,114,11,impression,impression,i m p r\ E S @ n,impɹɛʃən,noun
2,imprīʹme,,,,v.,32.0,114,8,imprime,,,,verb
3,imprīʹmis,L.,,,p.,33.0,114,9,imprimis,imprimis,i m p r\ i: m i s,impɹiːmis,pronoun
2,imprĭʹnt,L.,,,v.,34.0,114,8,imprint,imprint,i m p r\ I n t,impɹɪnt,verb
3,imprĭʹſon,,,,v.,35.0,114,9,imprison,imprison,i m p r\ I z @ n,impɹɪzən,verb
4,imprĭʹſŏnment,F.,,,n.,36.0,114,13,imprisonment,imprisonment,i m p r\ I z @ n m @ n t,impɹɪzənmənt,noun
4,imprŏʹbable,L.,,,a.,37.0,114,11,improbable,improbable,i m p r\ A b @ b @ l,impɹɑbəbəl,adjective
6,imprŏbăbĭʹlĭty,,,,n.,38.0,114,14,improbability,,,,noun
4,imprŏʹbĭty,,,,n.,39.0,114,10,improbity,,,,noun
3,imprŏʹper.,L.,,,a.,40.0,114,10,improper,improper,i m p r\ A p 3:r,impɹɑpɜ:r,adjective
4,imprŏʹprĭāte,,,,v.,41.0,114,12,impropriate,,,,verb
6,imprŏprĭāʹtion,,,,n.,42.0,114,14,impropriation,,,,noun
5,imprŏprĭāʹtor,,,,n.,43.0,114,13,impropriator,,,,noun
5,imprŏprīʹĕty,F.,,,n.,44.0,114,12,impropriety,impropriety,I m p r\ @ p r\ aI @ 4 i:,ɪmpɹəpɹ?əɾiː,noun
4,improʹveable,,,,a.,45.0,114,12,improveable,,,,adjective
2,improʹve,,,,v.,46.0,114,8,improve,improve,i m p r\ u v,impɹuv,verb
3,improʹvement,,,,n.,47.0,114,12,improvement,improvement,i m p r\ u v m @ n t,impɹuvmənt,noun
4,imprŏʹvĭdent,L.,,,a.,48.0,114,12,improvident,,,,adjective
3,imprūʹdĕnce,L.,,,n.,49.0,114,11,imprudence,imprudence,i m p r\ u d @ n s,impɹudəns,noun
3,imprūʹdent,,,,a.,50.0,114,10,imprudent,imprudent,i m p r\ u d @ n t,impɹudənt,adjective
3,iʹmpūdĕnce,L.,,,n.,51.0,114,10,impudence,,,,noun
3,iʹmpūdent,L.,,,a.,52.0,114,9,impudent,,,,adjective
2,impŭʹgn,L.,,,v.,53.0,114,7,impugn,impugn,i m p j u n,impjun,verb
2,iʹmpŭlſe,L.,,,n.,54.0,114,8,impulse,impulse,I m p @ l s,ɪmpəls,noun
3,impŭʹlſive,,,,a.,55.0,114,10,impulsive,impulsive,i m p V l s i v,impʌlsiv,adjective
4,impūʹnĭty,,,,n.,56.0,114,9,impunity,impunity,i m p j u n i 4 i:,impjuniɾiː,noun
2,impūʹre,,,,a.,57.0,114,7,impure,impure,i m p j U r\,impjʊɹ,adjective
4,impūʹrĭty,L.,,,n.,58.0,114,9,impurity,impurity,i m p j U r\ @ 4 i:,impjʊɹəɾiː,noun
3,impŭʹrpled,,,,a.,59.0,114,10,impurpled,,,,adjective
5,impūtāʹtion,,,,n.,60.0,114,11,imputation,imputation,I m p j @ t eI S @ n,ɪmpjət?ʃən,noun
4,impūʹtătive,,,,a.,61.0,114,11,imputative,,,,adjective
2,impūʹte,L.,,,v.,62.0,114,7,impute,impute,i m p j u t,impjut,verb
5,inabĭʹlĭty,F.,,,n.,63.0,114,10,inability,inability,I n @ b I l i 4 i:,ɪnəbɪliɾiː,noun
5,inăccĕʹſſĭble,L.,,,a.,64.0,114,13,inaccessible,inaccessible,I n @ k s E s @ b @ l,ɪnəksɛsəbəl,adjective
4,inăʹction,F.,,,n.,65.0,114,9,inaction,inaction,i n { k S @ n,inækʃən,noun
3,inăʹctĭve,F.,,,a.,66.0,114,9,inactive,inactive,i n { k t i v,inæktiv,adjective
4,inăʹdĕquāte,L.,,,a.,67.0,114,11,inadequate,inadequate,i n { 4 @ k w @ t,inæɾəkwət,adjective
4,inădvĕʹrtence,F.,,,n.,68.0,114,13,inadvertence,inadvertence,I n @ d v 3:r t @ n s,ɪnədvɜ:rtəns,noun
6,inăʹlĭĕnable,,,,a.,69.0,114,12,inalienable,inalienable,i n eI l j @ n @ b @ l,in?ljənəbəl,adjective
5,inămŏ_u_rāʹto,,,,n.,70.0,114,13,inamourato,,,,noun
4,inăʹmŏ_u_red,,,,n.,71.0,114,12,inamoured,,,,noun
2,ināʹne,,,,a.,72.0,114,6,inane,inane,i n eI n,in?n,adjective
4,inăʹnĭmāte,L.,,,a.,73.0,114,10,inanimate,inanimate,i n { n @ m @ t,inænəmət,adjective
4,ināʹnĭty,L.,,,n.,2.0,115,8,inanity,,,,noun
5,inăʹppĕtĕncy,L.,,,n.,3.0,115,12,inappetency,,,,noun
5,inărtĭʹcŭlāte,L.,,,a.,4.0,115,13,inarticulate,inarticulate,i n A r\ t I k j @ l @ t,inɑɹtɪkjələt,adjective
6,inărtĭfĭʹcĭal,L.,,,a.,5.0,115,13,inartificial,,,,adjective
4,inauʹgŭrāte,L.,,,v.,6.0,115,11,inaugurate,inaugurate,i n O: g j 3:r i t,inOːgjɜ:rit,verb
6,inaugŭrāʹtion,,,,n.,7.0,115,13,inauguration,inauguration,i n O: g j 3:r eI S @ n,inOːgjɜ:r?ʃən,noun
5,inauſpĭʹcĭ_o_us,L.,,,a.,8.0,115,15,inauspicious,inauspicious,i n aU s p I S i s,in?spɪʃis,adjective
2,iʹnborn,,,,a.,9.0,115,7,inborn,inborn,I n b O: r\ n,ɪnbOːɹn,adjective
2,iʹncā,,,,n.,10.0,115,5,inca,inca,I N k @,ɪŋkə,noun
2,incăʹmp,,,,v.,11.0,115,7,incamp,,,,verb
3,incăʹmpment,F.,,,n.,12.0,115,11,incampment,,,,noun
5,incăntāʹtion,L.,,,n.,13.0,115,12,incantation,incantation,i n k { n t eI S @ n,inkænt?ʃən,noun
4,incāʹpable,F.,,,a.,14.0,115,10,incapable,incapable,i n k eI p @ b @ l,ink?pəbəl,adjective
5,incăpāʹcitāte,,,,v.,15.0,115,13,incapacitate,incapacitate,i n k @ p { s i t eI t,inkəpæsit?t,verb
5,incapāʹcĭty,F.,,,n.,16.0,115,11,incapacity,incapacity,i n k @ p { s @ 4 i:,inkəpæsəɾiː,noun
3,incăʹrnāte,,,,a.,17.0,115,10,incarnate,incarnate,i n k A r\ n @ t,inkɑɹnət,adjective
5,incărnāʹtion,,,,n.,18.0,115,12,incarnation,incarnation,i n k A r\ n eI S @ n,inkɑɹn?ʃən,noun
4,incăʹrnătives,L.,,,n.,19.0,115,13,incarnatives,,,,noun
5,incĕʹndĭăry,L.,,,n.,20.0,115,11,incendiary,incendiary,i n s E n d i: E r\ i:,insɛndiːɛɹiː,noun
2,iʹncĕnſe,L.,,,n.,21.0,115,8,incense,incense,i n s E n s,insɛns,noun
4,incĕʹnsŏry,,,,n.,22.0,115,10,incensory,,,,noun
3,incĕʹntĭve,L.,,,n.,23.0,115,10,incentive,incentive,i n s E n t i v,insɛntiv,noun
3,incĕʹptive,,,,n.,24.0,115,10,inceptive,,,,noun
3,incĕʹptor,,,,n.,25.0,115,9,inceptor,,,,noun
5,incĕrāʹtion,L.,,,n.,26.0,115,11,inceration,,,,noun
4,incĕʹrtĭtūde,,,,n.,27.0,115,12,incertitude,,,,noun
3,incĕʹſsănt,,,,a.,28.0,115,10,incessant,incessant,i n s E s @ n t,insɛsənt,adjective
2,incĕſt,L.,nbSyll>1 et pas d'accent tonic,,n.,29.0,115,6,incest,incest,I n s E s t,ɪnsɛst,noun
4,incĕʹſtū_o_us,L.,,,a.,30.0,115,13,incestuous,incestuous,i n s E s tS w @ s,insɛs?wəs,adjective
1,inch,,,,n.,31.0,115,4,inch,inch,I n tS,ɪn?,noun
2,inchaiʹn,L.,,,v.,32.0,115,8,inchain,,,,verb
2,inchăʹnt,F.,,,v.,33.0,115,8,inchant,,,,verb
3,inchăʹnt_e_r,,,,n.,34.0,115,12,inchanter,,,,noun
3,inchăʹntment,,,,n.,35.0,115,12,inchantment,,,,noun
3,inchăʹntreſs,F.,,,n.,36.0,115,12,inchantress,,,,noun
2,inchāʹſe,,,,n.,37.0,115,8,inchase,,,,noun
3,iʹnchepin,,,,n.,38.0,115,9,inchepin,,,,noun
3,incĭdĕnce,,nbSyll>1 et pas d'accent tonic,,n.,39.0,115,9,incidence,incidence,I n s @ d @ n s,ɪnsədəns,noun
3,iʹncĭdent,L.,,,a.,40.0,115,9,incident,incident,I n s @ d @ n t,ɪnsədənt,adjective
4,incĭʹnĕrāte,,,,v.,41.0,115,11,incinerate,incinerate,i n s I n 3:r eI t,insɪnɜ:r?t,verb
3,incĭʹrcle,F.,,,v.,42.0,115,9,incircle,,,,verb
4,incĭʹſion,,,,n.,43.0,115,9,incision,incision,i n s I Z @ n,insɪʒən,noun
3,incĭʹsūre,L.,,,n.,44.0,115,9,incisure,,,,noun
2,incīʹte,L.,,,v.,45.0,115,7,incite,incite,i n s aI t,ins?t,verb
3,incīʹt_e_ment,L.,,,n.,46.0,115,13,incitement,incitement,i n s aI t m @ n t,ins?tmənt,noun
5,incĭvĭʹlĭty,F.,,,n.,47.0,115,11,incivility,incivility,i n s i v I l i 4 i:,insivɪliɾiː,noun
2,iʹncle,,,,n.,48.0,115,6,incle,,,,noun
4,inclĕʹmĕncy,,,,n.,49.0,115,11,inclemency,,,,noun
4,inclīʹnable,,,,a.,50.0,115,11,inclinable,,,,adjective
5,inclĭnāʹtion,,,,n.,51.0,115,12,inclination,inclination,I n k l @ n eI S @ n,ɪnklən?ʃən,noun
2,inclīʹne,L.,,,v.,52.0,115,8,incline,incline,i n k l aI n,inkl?n,verb
2,inclōʹſe,L.,,,v.,53.0,115,8,inclose,,,,verb
3,inclōʹsūre,L.,,,n.,54.0,115,10,inclosure,inclosure,i n k l @U Z 3:r,inkloʊʒɜ:r,noun
2,inclūʹde,L.,,,v.,55.0,115,8,include,include,i n k l u d,inklud,verb
3,inclūʹſive,L.,,,a.,56.0,115,10,inclusive,inclusive,i n k l u s i v,inklusiv,adjective
5,incŏʹgĭtăncy,L.,,,n.,57.0,115,12,incogitancy,,,,noun
4,incŏʹgnĭto,F.,,,a.,58.0,115,10,incognito,incognito,i n k O: g n i: 4 @U,inkOːgniːɾoʊ,adjective
4,incohēʹrent,L.,,,a.,59.0,115,11,incoherent,incoherent,i n k @U h I r\ @ n t,inkoʊhɪɹənt,adjective
5,incŏmbŭʹſtĭble,L.,,,a.,60.0,115,14,incombustible,,,,adjective
2,iʹncŏme,,,,n.,61.0,115,7,income,income,I n k V m,ɪnkʌm,noun
6,incŏmmĕʹnsūrable,,,,a.,62.0,115,16,incommensurable,,,,adjective
3,incŏmmōʹde,L.,,,v.,63.0,115,10,incommode,,,,verb
5,incŏmmōʹdĭ_o_us,,,,a.,64.0,115,15,incommodious,,,,adjective
6,incŏmmūʹnĭcable,L.,,,a.,65.0,115,15,incommunicable,,,,adjective
3,incŏmpăʹct,L.,,,a.,66.0,115,10,incompact,,,,adjective
5,incŏʹmpărable,L.,,,a.,67.0,115,13,incomparable,incomparable,i n k A m p 3:r @ b @ l,inkɑmpɜ:rəbəl,adjective
3,incŏʹmpaſs,,,,v.,68.0,115,10,incompass,,,,verb
5,incŏmpăʹſſionāte,L.,,,a.,69.0,115,16,incompassionate,,,,adjective
5,incŏmpaʹtĭble,F.,,,a.,70.0,115,13,incompatible,incompatible,i n k @ m p { 4 @ b @ l,inkəmpæɾəbəl,adjective
5,incŏʹmpĕtency,L.,,,n.,71.0,115,13,incompetency,incompetency,i n k A m p @ t @ n s i:,inkɑmpətənsiː,noun
4,incŏʹmpĕtent,L.,,,a.,72.0,115,12,incompetent,incompetent,i n k A m p @ t @ n t,inkɑmpətənt,adjective
3,incŏmplēʹte,L.,,,a.,73.0,115,11,incomplete,incomplete,i n k @ m p l i: t,inkəmpliːt,adjective
8,incŏmprĕhĕnsĭbĭʹlĭty,,,,n.,74.0,115,20,incomprehensibility,,,,noun
6,incŏmprĕhĕʹnsĭble,L.,,,a.,2.0,116,17,incomprehensible,incomprehensible,i N k A m p r\ @ h E n s i b @ l,iŋkɑmpɹəhɛnsibəl,adjective
5,incŏnceiʹvable,F.,,,a.,3.0,116,14,inconceivable,inconceivable,I n k @ n s i: v @ b @ l,ɪnkənsiːvəbəl,adjective
5,incŏncŭʹſsĭble,F.,,,a.,4.0,116,14,inconcussible,,,,adjective
5,incŏngrūʹĭty,L.,,,n.,5.0,116,12,incongruity,incongruity,I N k O: N r\ u i 4 i:,ɪŋkOːŋɹuiɾiː,noun
4,incŏʹngrū_o_us,,,,a.,6.0,116,14,incongruous,incongruous,i N k O: N r\ u @ s,iŋkOːŋɹuəs,adjective
5,incŏnnĕʹxion,L.,,,n.,7.0,116,12,inconnexion,,,,noun
6,incŏnsĭʹdĕrable,,,,a.,8.0,116,15,inconsiderable,inconsiderable,I n k @ n s I 4 3:r @ b @ l,ɪnkənsɪɾɜ:rəbəl,adjective
5,incŏnsĭʹdĕrāte,L.,,,a.,9.0,116,14,inconsiderate,,,,adjective
7,incŏnsĭdĕrāʹtion,L.,,,n.,10.0,116,16,inconsideration,,,,noun
4,incŏnsĭʹſtĕnce,,,,n.,11.0,116,14,inconsistence,,,,noun
4,incŏnsĭʹſtent,,,,a.,12.0,116,13,inconsistent,inconsistent,I n k @ n s I s t @ n t,ɪnkənsɪstənt,adjective
5,incŏnſōʹlable,L.,,,a.,13.0,116,13,inconsolable,inconsolable,I n k @ n s A l @ b @ l,ɪnkənsɑləbəl,adjective
4,incŏʹnſtăncy,,,,n.,14.0,116,12,inconstancy,inconstancy,i n k A n s t @ n s i:,inkɑnstənsiː,noun
3,incŏʹnſtănt,L.,,,a.,15.0,116,11,inconstant,,,,adjective
5,incŏntĕʹſtable,,,,a.,16.0,116,14,incontestable,,,,adjective
4,incŏʹntĭnent,L.,,,a.,17.0,116,12,incontinent,incontinent,i n k A n t @ n @ n t,inkɑntənənt,adjective
5,incŏnvĕʹnĭĕnce,,,,n.,18.0,116,14,inconvenience,inconvenience,I n k @ n v i: n j @ n s,ɪnkənviːnjəns,noun
5,incŏnvĕʹrſable,F.,,,a.,19.0,116,14,inconversable,,,,adjective
5,incŏnvĕʹrtĭble,L.,,,a.,20.0,116,14,inconvertible,,,,adjective
4,incŏʹrpŏrāte,L.,,,v.,21.0,116,12,incorporate,incorporate,i n k O: r\ p 3:r eI t,inkOːɹpɜ:r?t,verb
5,incŏʹrpōrėȧl,,,,a.,22.0,116,12,incorporeal,,,,adjective
3,incŏrrĕʹct,L.,,,a.,23.0,116,10,incorrect,incorrect,i n k 3:r E k t,inkɜ:rɛkt,adjective
5,incŏʹrrĭgĭble,L.,,,a.,24.0,116,13,incorrigible,incorrigible,i n k A r\ @ dZ @ b @ l,inkɑɹə?əbəl,adjective
3,incŏrrŭʹpt,L.,,,a.,25.0,116,10,incorrupt,,,,adjective
5,incŏrrŭʹptĭble,L.,,,a.,26.0,116,14,incorruptible,,,,adjective
3,incȯu̇ʹnt_e_r,,,,v.,27.0,116,13,incouonter,,,,verb
3,inc_o_ŭʹrage,,,,n.,28.0,116,12,incourage,,,,noun
2,increaʹſe,,,,v.,29.0,116,9,increase,increase,i n k r\ i: s,inkɹiːs,verb
3,incrēāʹte,L.,,,a.,30.0,116,9,increate,,,,adjective
4,incrĕʹdĭble,L.,,,a.,31.0,116,11,incredible,incredible,i n k r\ E 4 @ b @ l,inkɹɛɾəbəl,adjective
6,incrĕdĭbĭʹlĭty,,,,n.,32.0,116,14,incredibility,,,,noun
5,incredūʹlĭty,L.,,,n.,33.0,116,12,incredulity,incredulity,I n k r\ @ d u l i 4 i:,ɪnkɹəduliɾiː,noun
4,incrĕʹdūl_o_us,,,,a.,34.0,116,14,incredulous,incredulous,i n k r\ E dZ @ l @ s,inkɹɛ?ələs,adjective
3,iʹncrĕment,L.,,,n.,35.0,116,10,increment,increment,I n k r\ @ m @ n t,ɪnkɹəmənt,noun
2,incroaʹch,,,,v.,36.0,116,9,incroach,,,,verb
5,incrŭſtāʹtion,L.,,,n.,37.0,116,13,incrustation,incrustation,I n k r\ @ s t eI S @ n,ɪnkɹəst?ʃən,noun
3,incrŭʹſted,,,,a.,38.0,116,10,incrusted,,,,adjective
5,incūbāʹtion,L.,,,n.,39.0,116,11,incubation,incubation,I N k j u b eI S @ n,ɪŋkjub?ʃən,noun
3,iʹncūbus,L.,,,n.,40.0,116,8,incubus,,,,noun
3,incŭʹlcāte,L.,,,v.,41.0,116,10,inculcate,inculcate,I N k @ l k eI t,ɪŋkəlk?t,verb
5,incŭlcāʹtion,,,,n.,42.0,116,12,inculcation,,,,noun
4,incŭʹlpable,L.,,,a.,43.0,116,11,inculpable,,,,adjective
3,incŭʹmbĕnt,,,,n.,44.0,116,10,incumbent,incumbent,i n k V m b @ n t,inkʌmbənt,noun
3,incŭʹmb_e_r,,,,v.,45.0,116,11,incumber,,,,verb
3,incŭʹmbrănce,,,,n.,46.0,116,12,incumbrance,,,,noun
2,incŭʹr,,,,v.,47.0,116,6,incur,incur,i n k 3:r,inkɜ:r,verb
